"";"statistic";"signif.level";"dif.com.obs.dif";"dif.com.critical.dif";"dif.com.difference"
"MobileMedia_200_20200_0.9_allComponents-MobileMedia_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;35;83,7271488159369;FALSE
"MobileMedia_200_20200_0.9_allComponents-MobileMedia_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;48,1;83,7271488159369;FALSE
"MobileMedia_200_20200_0.9_allComponents-MobileMedia_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;5,8;83,7271488159369;FALSE
"MobileMedia_200_20200_0.9_allComponents-MobileMedia_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;9,5;83,7271488159369;FALSE
"MobileMedia_200_20200_0.9_allComponents-MobileMedia_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;62,6;83,7271488159369;FALSE
"MobileMedia_200_20200_0.9_allComponents-MobileMedia_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;82,2;83,7271488159369;FALSE
"MobileMedia_200_20200_1.0_allComponents-MobileMedia_200_60200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;49,5;83,7271488159369;FALSE
"MobileMedia_200_20200_1.0_allComponents-MobileMedia_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;54,6;83,7271488159369;FALSE
"MobileMedia_200_20200_1.0_allComponents-MobileMedia_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;1,59999999999999;83,7271488159369;FALSE
"MobileMedia_200_20200_1.0_allComponents-MobileMedia_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;14,7;83,7271488159369;FALSE
"MobileMedia_200_20200_1.0_allComponents-MobileMedia_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;27,6;83,7271488159369;FALSE
"MobileMedia_200_20200_1.0_allComponents-MobileMedia_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;42,9;83,7271488159369;FALSE
"MobileMedia_200_20200_1.0_allComponents-MobileMedia_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;29,2;83,7271488159369;FALSE
"MobileMedia_200_20200_1.0_allComponents-MobileMedia_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;48,8;83,7271488159369;FALSE
"MobileMedia_200_60200_0.9_allComponents-MobileMedia_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;5,09999999999999;83,7271488159369;FALSE
"MobileMedia_200_60200_0.9_allComponents-MobileMedia_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;51,1;83,7271488159369;FALSE
"MobileMedia_200_60200_0.9_allComponents-MobileMedia_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;64,2;83,7271488159369;FALSE
"MobileMedia_200_60200_0.9_allComponents-MobileMedia_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;21,9;83,7271488159369;FALSE
"MobileMedia_200_60200_0.9_allComponents-MobileMedia_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;6,59999999999999;83,7271488159369;FALSE
"MobileMedia_200_60200_0.9_allComponents-MobileMedia_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;78,7;83,7271488159369;FALSE
"MobileMedia_200_60200_0.9_allComponents-MobileMedia_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;98,3;83,7271488159369;TRUE
"MobileMedia_200_60200_1.0_allComponents-MobileMedia_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;56,2;83,7271488159369;FALSE
"MobileMedia_200_60200_1.0_allComponents-MobileMedia_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;69,3;83,7271488159369;FALSE
"MobileMedia_200_60200_1.0_allComponents-MobileMedia_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;27;83,7271488159369;FALSE
"MobileMedia_200_60200_1.0_allComponents-MobileMedia_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;11,7;83,7271488159369;FALSE
"MobileMedia_200_60200_1.0_allComponents-MobileMedia_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;83,8;83,7271488159369;TRUE
"MobileMedia_200_60200_1.0_allComponents-MobileMedia_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;103,4;83,7271488159369;TRUE
"MobileMedia_50_15050_0.9_allComponents-MobileMedia_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;13,1;83,7271488159369;FALSE
"MobileMedia_50_15050_0.9_allComponents-MobileMedia_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;29,2;83,7271488159369;FALSE
"MobileMedia_50_15050_0.9_allComponents-MobileMedia_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;44,5;83,7271488159369;FALSE
"MobileMedia_50_15050_0.9_allComponents-MobileMedia_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;27,6;83,7271488159369;FALSE
"MobileMedia_50_15050_0.9_allComponents-MobileMedia_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;47,2;83,7271488159369;FALSE
"MobileMedia_50_15050_1.0_allComponents-MobileMedia_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;42,3;83,7271488159369;FALSE
"MobileMedia_50_15050_1.0_allComponents-MobileMedia_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;57,6;83,7271488159369;FALSE
"MobileMedia_50_15050_1.0_allComponents-MobileMedia_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;14,5;83,7271488159369;FALSE
"MobileMedia_50_15050_1.0_allComponents-MobileMedia_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;34,1;83,7271488159369;FALSE
"MobileMedia_50_45050_0.9_allComponents-MobileMedia_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;15,3;83,7271488159369;FALSE
"MobileMedia_50_45050_0.9_allComponents-MobileMedia_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;56,8;83,7271488159369;FALSE
"MobileMedia_50_45050_0.9_allComponents-MobileMedia_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;76,4;83,7271488159369;FALSE
"MobileMedia_50_45050_1.0_allComponents-MobileMedia_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;72,1;83,7271488159369;FALSE
"MobileMedia_50_45050_1.0_allComponents-MobileMedia_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;91,7;83,7271488159369;TRUE
"MobileMedia_50_5050_0.9_allComponents-MobileMedia_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;19,6;83,7271488159369;FALSE
